"","time","pedestrians","bicyclists","cars","buses","trucks","location","weekdays","weather","events","rushhour","traffic_ornot"
"5443","2019-10-28T12:30:00-04:00",226,7,70,0,2,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,1
"5444","2019-10-28T12:45:00-04:00",608,47,71,1,8,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,1
"5445","2019-10-28T13:00:00-04:00",204,4,86,2,9,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,1
"5446","2019-10-28T13:15:00-04:00",124,2,52,1,8,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5447","2019-10-28T13:30:00-04:00",219,12,52,3,11,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,1
"5448","2019-10-28T13:45:00-04:00",676,67,76,4,14,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,1
"5449","2019-10-28T14:00:00-04:00",239,4,96,4,7,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,1
"5450","2019-10-28T14:15:00-04:00",125,3,73,3,8,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5451","2019-10-28T14:30:00-04:00",192,16,60,1,6,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,1
"5452","2019-10-28T14:45:00-04:00",428,34,50,3,10,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,1
"5453","2019-10-28T15:00:00-04:00",158,6,39,3,3,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5454","2019-10-28T15:15:00-04:00",165,6,45,1,13,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5455","2019-10-28T15:30:00-04:00",104,4,45,4,15,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5456","2019-10-28T15:45:00-04:00",188,22,46,4,16,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,1
"5457","2019-10-28T16:00:00-04:00",88,7,88,4,9,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5458","2019-10-28T16:15:00-04:00",128,29,98,2,4,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,1
"5459","2019-10-28T16:30:00-04:00",161,6,130,3,8,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,1
"5460","2019-10-28T16:45:00-04:00",368,54,119,2,1,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,1
"5461","2019-10-28T17:00:00-04:00",222,51,125,8,5,"Regents_Dr_&_Stadium_Dr_2",1,0,0,1,1
"5462","2019-10-28T17:15:00-04:00",213,21,123,3,1,"Regents_Dr_&_Stadium_Dr_2",1,0,0,1,1
"5463","2019-10-28T17:30:00-04:00",281,33,133,3,5,"Regents_Dr_&_Stadium_Dr_2",1,0,0,1,1
"5464","2019-10-28T17:45:00-04:00",191,32,129,5,3,"Regents_Dr_&_Stadium_Dr_2",1,0,0,1,1
"5465","2019-10-28T18:00:00-04:00",153,43,118,5,2,"Regents_Dr_&_Stadium_Dr_2",1,0,0,1,1
"5466","2019-10-28T18:15:00-04:00",138,24,120,6,0,"Regents_Dr_&_Stadium_Dr_2",1,0,0,1,1
"5467","2019-10-28T18:30:00-04:00",65,3,78,3,1,"Regents_Dr_&_Stadium_Dr_2",1,0,0,1,0
"5468","2019-10-28T18:45:00-04:00",75,0,59,5,1,"Regents_Dr_&_Stadium_Dr_2",1,0,0,1,0
"5469","2019-10-28T19:00:00-04:00",55,1,53,3,0,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5470","2019-10-28T19:15:00-04:00",59,1,31,3,0,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5471","2019-10-28T19:30:00-04:00",25,0,46,2,0,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5472","2019-10-28T19:45:00-04:00",29,4,33,4,0,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5473","2019-10-28T20:00:00-04:00",31,1,41,3,1,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5474","2019-10-28T20:15:00-04:00",22,1,38,3,1,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5475","2019-10-28T20:30:00-04:00",28,0,30,2,0,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5476","2019-10-28T20:45:00-04:00",17,0,14,2,1,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5477","2019-10-28T21:00:00-04:00",16,5,28,4,1,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5478","2019-10-28T21:15:00-04:00",22,6,20,4,1,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5479","2019-10-28T21:30:00-04:00",14,0,23,3,1,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5480","2019-10-28T21:45:00-04:00",26,0,17,3,0,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5481","2019-10-28T22:00:00-04:00",11,0,15,2,1,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5482","2019-10-28T22:15:00-04:00",15,0,13,3,0,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5483","2019-10-28T22:30:00-04:00",11,3,12,2,2,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5484","2019-10-28T22:45:00-04:00",7,0,19,2,2,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5485","2019-10-28T23:00:00-04:00",8,0,16,2,0,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5486","2019-10-28T23:15:00-04:00",1,0,12,2,0,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5487","2019-10-28T23:30:00-04:00",25,0,4,3,0,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5488","2019-10-28T23:45:00-04:00",8,0,9,1,0,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5489","2019-10-29T00:00:00-04:00",2,0,24,4,1,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5490","2019-10-29T00:15:00-04:00",0,0,3,2,0,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5491","2019-10-29T00:30:00-04:00",1,0,4,1,1,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5492","2019-10-29T00:45:00-04:00",2,0,5,3,0,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5493","2019-10-29T01:00:00-04:00",3,0,2,1,0,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5494","2019-10-29T01:15:00-04:00",0,0,6,1,0,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5495","2019-10-29T01:30:00-04:00",0,0,4,0,1,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5496","2019-10-29T01:45:00-04:00",0,0,2,2,0,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5497","2019-10-29T02:00:00-04:00",2,0,4,0,0,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5498","2019-10-29T02:15:00-04:00",0,0,0,1,1,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5499","2019-10-29T02:30:00-04:00",1,0,0,1,1,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5500","2019-10-29T02:45:00-04:00",1,0,0,1,1,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5501","2019-10-29T03:00:00-04:00",0,0,0,1,0,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5502","2019-10-29T03:15:00-04:00",2,0,4,1,0,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5503","2019-10-29T03:30:00-04:00",2,1,3,0,0,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5504","2019-10-29T03:45:00-04:00",0,0,5,0,0,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5505","2019-10-29T04:00:00-04:00",0,0,1,1,1,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5506","2019-10-29T04:15:00-04:00",0,0,1,0,1,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5507","2019-10-29T04:30:00-04:00",0,0,0,0,0,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5508","2019-10-29T04:45:00-04:00",0,0,5,0,0,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5509","2019-10-29T05:00:00-04:00",0,0,5,0,0,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5510","2019-10-29T05:15:00-04:00",0,0,2,1,1,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5511","2019-10-29T05:30:00-04:00",0,0,5,0,2,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5512","2019-10-29T05:45:00-04:00",0,0,8,1,2,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5513","2019-10-29T06:00:00-04:00",1,0,7,0,2,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5514","2019-10-29T06:15:00-04:00",5,0,8,0,2,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5515","2019-10-29T06:30:00-04:00",3,0,10,4,5,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5516","2019-10-29T06:45:00-04:00",5,0,16,1,4,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5517","2019-10-29T07:00:00-04:00",7,0,28,3,3,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5518","2019-10-29T07:15:00-04:00",9,1,48,1,11,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5519","2019-10-29T07:30:00-04:00",69,3,43,4,3,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5520","2019-10-29T07:45:00-04:00",173,33,79,4,13,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,1
"5521","2019-10-29T08:00:00-04:00",50,5,84,6,15,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5522","2019-10-29T08:15:00-04:00",53,6,88,1,16,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5523","2019-10-29T08:30:00-04:00",101,11,92,4,17,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5524","2019-10-29T08:45:00-04:00",220,19,98,4,19,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,1
"5525","2019-10-29T09:00:00-04:00",234,70,116,4,13,"Regents_Dr_&_Stadium_Dr_2",1,0,0,1,1
"5526","2019-10-29T09:15:00-04:00",501,93,139,7,24,"Regents_Dr_&_Stadium_Dr_2",1,0,0,1,1
"5527","2019-10-29T09:30:00-04:00",173,23,143,7,28,"Regents_Dr_&_Stadium_Dr_2",1,0,0,1,1
"5528","2019-10-29T09:45:00-04:00",232,25,83,3,29,"Regents_Dr_&_Stadium_Dr_2",1,0,0,1,1
"5529","2019-10-29T10:00:00-04:00",132,43,74,3,15,"Regents_Dr_&_Stadium_Dr_2",1,0,0,1,1
"5530","2019-10-29T10:15:00-04:00",148,20,59,5,12,"Regents_Dr_&_Stadium_Dr_2",1,0,0,1,1
"5531","2019-10-29T10:30:00-04:00",285,48,79,7,18,"Regents_Dr_&_Stadium_Dr_2",1,0,0,1,1
"5532","2019-10-29T10:45:00-04:00",773,113,86,9,22,"Regents_Dr_&_Stadium_Dr_2",1,0,0,1,1
"5533","2019-10-29T11:00:00-04:00",190,28,80,9,14,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,1
"5534","2019-10-29T11:15:00-04:00",118,18,48,2,17,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5535","2019-10-29T11:30:00-04:00",134,4,53,4,13,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5536","2019-10-29T11:45:00-04:00",359,45,51,4,8,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,1
"5537","2019-10-29T12:00:00-04:00",311,74,86,2,21,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,1
"5538","2019-10-29T12:15:00-04:00",733,101,104,5,12,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,1
"5539","2019-10-29T12:30:00-04:00",166,21,82,3,16,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,1
"5540","2019-10-29T12:45:00-04:00",216,27,73,3,16,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,1
"5541","2019-10-29T13:00:00-04:00",164,8,74,5,11,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,1
"5542","2019-10-29T13:15:00-04:00",176,17,65,1,19,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,1
"5543","2019-10-29T13:30:00-04:00",290,31,71,2,20,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,1
"5544","2019-10-29T13:45:00-04:00",754,118,101,6,12,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,1
"5545","2019-10-29T14:00:00-04:00",160,16,104,5,19,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,1
"5546","2019-10-29T14:15:00-04:00",107,27,77,2,9,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5547","2019-10-29T14:30:00-04:00",192,21,67,5,15,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,1
"5548","2019-10-29T14:45:00-04:00",291,44,76,4,10,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,1
"5549","2019-10-29T15:00:00-04:00",261,28,94,5,10,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,1
"5550","2019-10-29T15:15:00-04:00",579,46,117,4,12,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,1
"5551","2019-10-29T15:30:00-04:00",195,10,110,5,9,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,1
"5552","2019-10-29T15:45:00-04:00",273,14,95,5,11,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,1
"5553","2019-10-29T16:00:00-04:00",153,20,134,2,12,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,1
"5554","2019-10-29T16:15:00-04:00",245,17,106,6,8,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,1
"5555","2019-10-29T16:30:00-04:00",225,34,142,7,13,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,1
"5556","2019-10-29T16:45:00-04:00",341,44,184,7,11,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,1
"5557","2019-10-29T17:00:00-04:00",211,58,174,5,5,"Regents_Dr_&_Stadium_Dr_2",1,0,0,1,1
"5558","2019-10-29T17:15:00-04:00",158,13,141,4,7,"Regents_Dr_&_Stadium_Dr_2",1,0,0,1,1
"5559","2019-10-29T17:30:00-04:00",125,12,159,4,3,"Regents_Dr_&_Stadium_Dr_2",1,0,0,1,1
"5560","2019-10-29T17:45:00-04:00",203,33,158,5,4,"Regents_Dr_&_Stadium_Dr_2",1,0,0,1,1
"5561","2019-10-29T18:00:00-04:00",193,19,137,9,1,"Regents_Dr_&_Stadium_Dr_2",1,0,0,1,1
"5562","2019-10-29T18:15:00-04:00",102,8,124,5,3,"Regents_Dr_&_Stadium_Dr_2",1,0,0,1,1
"5563","2019-10-29T18:30:00-04:00",87,1,64,5,3,"Regents_Dr_&_Stadium_Dr_2",1,0,0,1,0
"5564","2019-10-29T18:45:00-04:00",50,5,38,3,1,"Regents_Dr_&_Stadium_Dr_2",1,0,0,1,0
"5565","2019-10-29T19:00:00-04:00",49,6,37,4,1,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5566","2019-10-29T19:15:00-04:00",41,0,24,3,1,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5567","2019-10-29T19:30:00-04:00",45,0,26,4,1,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5568","2019-10-29T19:45:00-04:00",36,0,32,2,0,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5569","2019-10-29T20:00:00-04:00",25,5,61,4,1,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5570","2019-10-29T20:15:00-04:00",33,3,37,3,2,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5571","2019-10-29T20:30:00-04:00",35,5,30,2,1,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5572","2019-10-29T20:45:00-04:00",29,0,51,4,2,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5573","2019-10-29T21:00:00-04:00",45,4,35,4,2,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5574","2019-10-29T21:15:00-04:00",41,1,23,3,1,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5575","2019-10-29T21:30:00-04:00",4,0,27,4,1,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5576","2019-10-29T21:45:00-04:00",7,1,26,3,0,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5577","2019-10-29T22:00:00-04:00",11,2,17,4,2,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5578","2019-10-29T22:15:00-04:00",2,0,16,4,0,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5579","2019-10-29T22:30:00-04:00",8,0,11,3,2,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5580","2019-10-29T22:45:00-04:00",12,0,8,4,0,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5581","2019-10-29T23:00:00-04:00",9,0,9,2,1,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5582","2019-10-29T23:15:00-04:00",1,0,10,1,1,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5583","2019-10-29T23:30:00-04:00",7,0,9,5,0,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5584","2019-10-29T23:45:00-04:00",6,0,10,2,1,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5585","2019-10-30T00:00:00-04:00",2,0,13,3,0,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5586","2019-10-30T00:15:00-04:00",5,0,6,4,3,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5587","2019-10-30T00:30:00-04:00",1,0,5,2,1,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5588","2019-10-30T00:45:00-04:00",0,0,5,4,0,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5589","2019-10-30T01:00:00-04:00",0,0,7,3,0,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5590","2019-10-30T01:15:00-04:00",0,0,5,1,0,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5591","2019-10-30T01:30:00-04:00",0,0,6,1,2,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5592","2019-10-30T01:45:00-04:00",0,0,4,3,0,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5593","2019-10-30T02:00:00-04:00",2,0,1,1,0,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5594","2019-10-30T02:15:00-04:00",0,0,3,2,1,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5595","2019-10-30T02:30:00-04:00",0,0,1,1,0,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5596","2019-10-30T02:45:00-04:00",0,0,0,2,0,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5597","2019-10-30T03:00:00-04:00",2,0,1,1,0,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5598","2019-10-30T03:15:00-04:00",3,0,2,0,0,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5599","2019-10-30T03:30:00-04:00",4,0,3,0,1,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5600","2019-10-30T03:45:00-04:00",0,0,5,0,0,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5601","2019-10-30T04:00:00-04:00",0,0,2,0,1,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5602","2019-10-30T04:15:00-04:00",1,0,0,0,1,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5603","2019-10-30T04:30:00-04:00",0,0,2,0,2,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5604","2019-10-30T04:45:00-04:00",0,0,1,1,1,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5605","2019-10-30T05:00:00-04:00",0,0,6,1,0,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5606","2019-10-30T05:15:00-04:00",0,0,6,2,1,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5607","2019-10-30T05:30:00-04:00",0,0,5,0,0,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5608","2019-10-30T05:45:00-04:00",1,0,5,2,1,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5609","2019-10-30T06:00:00-04:00",27,1,7,0,4,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5610","2019-10-30T06:15:00-04:00",0,0,5,1,4,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5611","2019-10-30T06:30:00-04:00",0,0,9,3,2,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5612","2019-10-30T06:45:00-04:00",1,0,9,0,1,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5613","2019-10-30T07:00:00-04:00",7,0,23,3,2,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5614","2019-10-30T07:15:00-04:00",14,1,37,4,6,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5615","2019-10-30T07:30:00-04:00",77,7,73,1,17,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5616","2019-10-30T07:45:00-04:00",216,13,129,6,28,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,1
"5617","2019-10-30T08:00:00-04:00",77,3,129,6,38,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,1
"5618","2019-10-30T08:15:00-04:00",87,6,120,6,25,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,1
"5619","2019-10-30T08:30:00-04:00",191,11,128,8,31,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,1
"5620","2019-10-30T08:45:00-04:00",605,39,135,6,17,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,1
"5621","2019-10-30T09:00:00-04:00",132,19,173,6,34,"Regents_Dr_&_Stadium_Dr_2",1,0,0,1,1
"5622","2019-10-30T09:15:00-04:00",169,44,125,7,25,"Regents_Dr_&_Stadium_Dr_2",1,0,0,1,1
"5623","2019-10-30T09:30:00-04:00",180,18,95,8,17,"Regents_Dr_&_Stadium_Dr_2",1,0,0,1,1
"5624","2019-10-30T09:45:00-04:00",603,47,113,6,27,"Regents_Dr_&_Stadium_Dr_2",1,0,0,1,1
"5625","2019-10-30T10:00:00-04:00",174,11,148,4,17,"Regents_Dr_&_Stadium_Dr_2",1,0,0,1,1
"5626","2019-10-30T10:15:00-04:00",123,16,65,8,11,"Regents_Dr_&_Stadium_Dr_2",1,0,0,1,0
"5627","2019-10-30T10:30:00-04:00",197,9,90,5,14,"Regents_Dr_&_Stadium_Dr_2",1,0,0,1,1
"5628","2019-10-30T10:45:00-04:00",571,64,115,8,12,"Regents_Dr_&_Stadium_Dr_2",1,0,0,1,1
"5629","2019-10-30T11:00:00-04:00",206,15,89,5,14,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,1
"5630","2019-10-30T11:15:00-04:00",121,6,55,2,12,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5631","2019-10-30T11:30:00-04:00",182,19,68,3,11,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,1
"5632","2019-10-30T11:45:00-04:00",772,82,110,5,15,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,1
"5633","2019-10-30T12:00:00-04:00",175,32,106,3,16,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,1
"5634","2019-10-30T12:15:00-04:00",124,33,80,3,11,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,1
"5635","2019-10-30T12:30:00-04:00",136,11,123,3,8,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,1
"5636","2019-10-30T12:45:00-04:00",637,62,116,3,21,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,1
"5637","2019-10-30T13:00:00-04:00",211,31,120,5,21,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,1
"5638","2019-10-30T13:15:00-04:00",119,13,81,3,16,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5639","2019-10-30T13:30:00-04:00",166,6,112,3,20,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,1
"5640","2019-10-30T13:45:00-04:00",767,57,95,7,19,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,1
"5641","2019-10-30T14:00:00-04:00",231,25,120,3,13,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,1
"5642","2019-10-30T14:15:00-04:00",141,13,61,3,10,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5643","2019-10-30T14:30:00-04:00",185,14,82,4,12,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,1
"5644","2019-10-30T14:45:00-04:00",584,63,94,3,13,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,1
"5645","2019-10-30T15:00:00-04:00",221,84,93,5,13,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,1
"5646","2019-10-30T15:15:00-04:00",208,42,80,5,6,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,1
"5647","2019-10-30T15:30:00-04:00",187,36,104,4,7,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,1
"5648","2019-10-30T15:45:00-04:00",421,24,110,7,7,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,1
"5649","2019-10-30T16:00:00-04:00",189,37,150,7,14,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,1
"5650","2019-10-30T16:15:00-04:00",157,18,108,4,1,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,1
"5651","2019-10-30T16:30:00-04:00",119,42,152,4,5,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,1
"5652","2019-10-30T16:45:00-04:00",331,37,173,3,4,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,1
"5653","2019-10-30T17:00:00-04:00",249,33,176,8,9,"Regents_Dr_&_Stadium_Dr_2",1,0,0,1,1
"5654","2019-10-30T17:15:00-04:00",232,70,181,4,8,"Regents_Dr_&_Stadium_Dr_2",1,0,0,1,1
"5655","2019-10-30T17:30:00-04:00",200,12,169,6,6,"Regents_Dr_&_Stadium_Dr_2",1,0,0,1,1
"5656","2019-10-30T17:45:00-04:00",162,32,147,4,3,"Regents_Dr_&_Stadium_Dr_2",1,0,0,1,1
"5657","2019-10-30T18:00:00-04:00",111,3,148,8,14,"Regents_Dr_&_Stadium_Dr_2",1,0,0,1,1
"5658","2019-10-30T18:15:00-04:00",68,2,73,2,3,"Regents_Dr_&_Stadium_Dr_2",1,0,0,1,0
"5659","2019-10-30T18:30:00-04:00",31,1,29,0,2,"Regents_Dr_&_Stadium_Dr_2",1,0,0,1,0
"5660","2019-10-30T18:45:00-04:00",72,2,38,2,1,"Regents_Dr_&_Stadium_Dr_2",1,0,0,1,0
"5661","2019-10-30T19:00:00-04:00",51,0,31,0,0,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5662","2019-10-30T19:15:00-04:00",48,2,32,0,2,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
"5663","2019-10-30T19:30:00-04:00",20,1,17,2,0,"Regents_Dr_&_Stadium_Dr_2",1,0,0,0,0
